agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
1926,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:30;0732:02;0742:34;,437.50;452.05;462.57;,14.55;10.52;
1927,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:30;0732:04;0742:35;,437.50;452.07;462.58;,14.57;10.52;
1928,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:30;0732:05;0742:35;,437.52;452.08;462.58;,14.57;10.50;
1929,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:30;0732:06;0742:36;,437.52;452.10;462.60;,14.58;10.50;
1930,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:31;0732:07;0742:37;,437.53;452.12;462.62;,14.58;10.50;
1931,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:31;0732:07;0742:37;,437.53;452.12;462.63;,14.58;10.52;
1932,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:32;0732:07;0742:37;,437.55;452.13;462.63;,14.58;10.50;
1933,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:32;0732:08;0742:38;,437.55;452.15;462.65;,14.60;10.50;
1934,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:34;0732:08;0742:39;,437.57;452.15;462.67;,14.58;10.52;
1935,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:34;0732:09;0742:39;,437.57;452.17;462.67;,14.60;10.50;
1936,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:35;0732:10;0742:40;,437.58;452.18;462.68;,14.60;10.50;
1937,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:35;0732:12;0742:42;,437.58;452.20;462.70;,14.62;10.50;
1938,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:36;0732:12;0742:43;,437.60;452.20;462.72;,14.60;10.52;
1939,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:36;0732:13;0742:43;,437.60;452.22;462.72;,14.62;10.50;
1940,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:37;0732:13;0742:44;,437.62;452.22;462.73;,14.60;10.52;
1941,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:37;0732:14;0742:45;,437.62;452.23;462.75;,14.62;10.52;
1942,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:37;0732:15;0742:45;,437.63;452.25;462.77;,14.62;10.52;
1943,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:37;0732:15;0742:45;,437.63;452.27;462.77;,14.63;10.50;
1944,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:38;0732:15;0742:46;,437.65;452.27;462.78;,14.62;10.52;
1945,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:38;0732:16;0742:46;,437.65;452.28;462.78;,14.63;10.50;
1946,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:39;0732:16;0742:47;,437.67;452.28;462.80;,14.62;10.52;
1947,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:39;0732:17;0742:49;,437.67;452.30;462.82;,14.63;10.52;
1948,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:40;0732:19;0742:49;,437.68;452.32;462.82;,14.63;10.50;
1949,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:40;0732:20;0742:50;,437.68;452.33;462.83;,14.65;10.50;
1950,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:42;0732:21;0742:50;,437.70;452.35;462.83;,14.65;10.48;
1951,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:42;0732:22;0742:51;,437.70;452.37;462.85;,14.67;10.48;
1952,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:43;0732:22;0742:52;,437.72;452.38;462.87;,14.67;10.48;
1953,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:43;0732:23;0742:52;,437.72;452.40;462.88;,14.68;10.48;
1954,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:44;0732:23;0742:52;,437.73;452.40;462.88;,14.67;10.48;
1955,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:44;0732:24;0742:53;,437.73;452.42;462.90;,14.68;10.48;
1956,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:45;0732:25;0742:53;,437.75;452.43;462.90;,14.68;10.47;
1957,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:45;0732:25;0742:54;,437.75;452.43;462.92;,14.68;10.48;
1958,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:45;0732:27;0742:55;,437.77;452.45;462.93;,14.68;10.48;
1959,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:45;0732:28;0742:57;,437.77;452.47;462.95;,14.70;10.48;
1960,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:46;0732:28;0742:58;,437.78;452.47;462.97;,14.68;10.50;
1961,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:46;0732:29;0742:58;,437.78;452.48;462.97;,14.70;10.48;
1962,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:47;0732:30;0742:59;,437.80;452.50;462.98;,14.70;10.48;
1963,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:49;0732:30;0742:59;,437.82;452.50;462.98;,14.68;10.48;
1964,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:49;0732:30;0743:00;,437.82;452.52;463.00;,14.70;10.48;
1965,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:50;0732:30;0743:00;,437.83;452.52;463.02;,14.68;10.50;
1966,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:50;0732:31;0743:00;,437.83;452.53;463.02;,14.70;10.48;
1967,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:51;0732:31;0743:01;,437.85;452.53;463.03;,14.68;10.50;
1968,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:51;0732:32;0743:01;,437.85;452.55;463.03;,14.70;10.48;
1969,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:52;0732:32;0743:02;,437.87;452.55;463.05;,14.68;10.50;
1970,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:52;0732:34;0743:02;,437.87;452.57;463.05;,14.70;10.48;
1971,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:52;0732:34;0743:04;,437.88;452.57;463.07;,14.68;10.50;
1972,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:52;0732:35;0743:05;,437.88;452.58;463.08;,14.70;10.50;
1973,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:53;0732:36;0743:06;,437.90;452.60;463.10;,14.70;10.50;
1974,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:53;0732:36;0743:07;,437.90;452.60;463.12;,14.70;10.52;
1975,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:54;0732:37;0743:07;,437.92;452.62;463.12;,14.70;10.50;
1976,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:54;0732:37;0743:07;,437.92;452.62;463.13;,14.70;10.52;
1977,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:55;0732:37;0743:07;,437.93;452.63;463.13;,14.70;10.50;
1978,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:55;0732:37;0743:08;,437.93;452.63;463.15;,14.70;10.52;
1979,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:57;0732:38;0743:09;,437.95;452.65;463.17;,14.70;10.52;
1980,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:57;0732:38;0743:09;,437.95;452.65;463.17;,14.70;10.52;
1981,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:58;0732:39;0743:10;,437.97;452.67;463.18;,14.70;10.52;
1982,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:58;0732:40;0743:10;,437.97;452.68;463.18;,14.72;10.50;
1983,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:59;0732:40;0743:12;,437.98;452.68;463.20;,14.70;10.52;
1984,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0717:59;0732:42;0743:12;,437.98;452.70;463.20;,14.72;10.50;
1985,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:00;0732:43;0743:13;,438.00;452.72;463.22;,14.72;10.50;
1986,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:00;0732:44;0743:13;,438.00;452.73;463.22;,14.73;10.48;
1987,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:00;0732:45;0743:14;,438.02;452.75;463.23;,14.73;10.48;
1988,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:00;0732:45;0743:15;,438.02;452.75;463.25;,14.73;10.50;
1989,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:01;0732:45;0743:15;,438.03;452.77;463.25;,14.73;10.48;
1990,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:01;0732:45;0743:15;,438.03;452.77;463.27;,14.73;10.50;
1991,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:02;0732:46;0743:15;,438.05;452.78;463.27;,14.73;10.48;
1992,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:02;0732:46;0743:16;,438.05;452.78;463.28;,14.73;10.50;
1993,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:04;0732:47;0743:17;,438.07;452.80;463.30;,14.73;10.50;
1994,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:04;0732:47;0743:19;,438.07;452.80;463.32;,14.73;10.52;
1995,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:05;0732:49;0743:19;,438.08;452.82;463.32;,14.73;10.50;
1996,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:06;0732:50;0743:20;,438.10;452.83;463.33;,14.73;10.50;
1997,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:06;0732:51;0743:21;,438.10;452.85;463.35;,14.75;10.50;
1998,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:07;0732:52;0743:21;,438.12;452.87;463.35;,14.75;10.48;
1999,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:07;0732:52;0743:22;,438.12;452.87;463.37;,14.75;10.50;
2000,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:07;0732:52;0743:22;,438.13;452.88;463.37;,14.75;10.48;
2001,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0718:07;0732:53;0743:22;,438.13;452.90;463.38;,14.77;10.48;
2002,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2003,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2004,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2005,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2006,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2007,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2008,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2009,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2010,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2011,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2012,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:00;0821:00;,481.02;491.02;501.02;,10.00;10.00;
2013,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2014,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2015,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2016,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2017,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2018,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2019,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2020,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2021,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2022,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2023,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:08;0821:08;,481.02;491.15;501.15;,10.13;10.00;
2024,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2025,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2026,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2027,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2028,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2029,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2030,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2031,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2032,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2033,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2034,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:19;0821:19;,481.02;491.32;501.32;,10.30;10.00;
2035,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2036,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2037,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2038,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2039,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2040,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2041,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2042,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2043,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2044,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2045,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2046,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:29;0821:29;,481.02;491.48;501.48;,10.47;10.00;
2047,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2048,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2049,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2050,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2051,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2052,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2053,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2054,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2055,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2056,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2057,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:37;0821:37;,481.02;491.63;501.63;,10.62;10.00;
2058,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2059,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2060,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2061,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2062,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2063,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2064,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2065,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2066,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2067,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2068,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:47;0821:47;,481.02;491.80;501.80;,10.78;10.00;
2069,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2070,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2071,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2072,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2073,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2074,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2075,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2076,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2077,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2078,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2079,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2080,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0811:59;0821:59;,481.02;491.98;501.98;,10.97;10.00;
2081,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2082,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2083,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2084,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2085,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2086,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2087,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2088,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2089,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
2090,1,2,0,1,2,p,AM,1,0.0,48.1367,20.0000,1;3;2;,1;2;,0801:00;0812:10;0822:10;,481.02;492.18;502.18;,11.17;10.00;
