node_id,zone_id,x_coord,y_coord,original_node_id
144000,1112,-111.94374,33.39249,1440
144001,1112,-111.94362,33.3925,1440
124405,979,-111.94364,33.39273,1244
124502,980,-111.94787,33.39276,1245
132400,1027,-111.94787,33.39196,1324
132401,1027,-111.94779,33.39196,1324
124503,980,-111.94779,33.39276,1245
124504,980,-111.94798,33.39289,1245
124604,-1,-111.95183,33.39291,1246
124605,-1,-111.95183,33.39278,1246
124505,980,-111.94798,33.39277,1245
124506,980,-111.94777,33.39294,1245
173300,1336,-111.94777,33.39481,1733
173301,1336,-111.94788,33.39481,1733
124507,980,-111.94789,33.39294,1245
124606,-1,-111.95192,33.39295,1246
173602,-1,-111.95203,33.39483,1736
173603,-1,-111.95214,33.39482,1736
124607,-1,-111.95204,33.39295,1246
124704,981,-111.95702,33.3929,1247
124900,982,-111.95909,33.39291,1249
124901,982,-111.95909,33.39278,1249
124705,981,-111.95702,33.39278,1247
124800,-1,-111.89358,33.42196,1248
181600,-1,-111.89317,33.42194,1816
124902,982,-111.95928,33.39278,1249
206502,1536,-111.9593,33.39205,2065
206503,1536,-111.95923,33.39204,2065
124903,982,-111.95921,33.39277,1249
124904,982,-111.95942,33.39293,1249
125104,-1,-111.96059,33.39292,1251
125105,-1,-111.96059,33.39277,1251
124905,982,-111.95941,33.39277,1249
125106,-1,-111.96067,33.39299,1251
272402,2035,-111.96067,33.39416,2724
272403,2035,-111.96086,33.39416,2724
125107,-1,-111.96086,33.39299,1251
125202,984,-111.96373,33.3929,1252
285600,-1,-111.96487,33.39289,2856
285601,-1,-111.96487,33.39277,2856
125203,984,-111.96373,33.39277,1252
125204,984,-111.96362,33.39276,1252
332400,2493,-111.96349,33.39195,3324
332401,2493,-111.96342,33.39197,3324
125205,984,-111.96354,33.39276,1252
125206,984,-111.96355,33.3929,1252
333100,2497,-111.96355,33.39326,3331
333101,2497,-111.96362,33.39326,3331
125207,984,-111.96362,33.3929,1252
125400,-1,-111.8921,33.42211,1254
202600,-1,-111.8929,33.42211,2026
125401,-1,-111.89195,33.42204,1254
181800,-1,-111.89195,33.42203,1818
125704,986,-111.98648,33.39437,1257
127000,992,-111.98468,33.39359,1270
127001,992,-111.9846,33.39359,1270
125705,986,-111.98648,33.39444,1257
125801,-1,-111.96734,33.3783,1258
63203,-1,-111.96734,33.37834,632
125802,-1,-111.96747,33.37829,1258
125901,-1,-111.96137,33.38728,1259
126000,987,-111.97224,33.39284,1260
200100,1508,-111.97235,33.39284,2001
200101,1508,-111.97235,33.39272,2001
126001,987,-111.97224,33.39272,1260
126002,987,-111.97225,33.39285,1260
219304,1642,-111.9723,33.39414,2193
126003,987,-111.97208,33.39272,1260
285300,-1,-111.97067,33.39273,2853
285301,-1,-111.97068,33.39286,2853
126004,987,-111.97208,33.39285,1260
126100,-1,-111.98575,33.4381,1261
132702,-1,-111.98567,33.43815,1327
132703,-1,-111.98572,33.4382,1327
126101,-1,-111.9858,33.43815,1261
126102,-1,-111.98569,33.43804,1261
126200,988,-111.97552,33.3927,1262
140201,1088,-111.97543,33.3927,1402
140202,1088,-111.97543,33.39283,1402
126201,988,-111.97552,33.39282,1262
126202,988,-111.97568,33.39282,1262
253300,1887,-111.97585,33.39282,2533
253301,1887,-111.97584,33.39269,2533
126203,988,-111.97568,33.3927,1262
126204,988,-111.97551,33.39269,1262
56900,451,-111.97548,33.39247,569
126301,-1,-111.95847,33.38653,1263
126404,989,-111.90261,33.38802,1264
314100,2350,-111.90254,33.38812,3141
314101,2350,-111.9026,33.38815,3141
126405,989,-111.90267,33.38805,1264
126406,989,-111.90264,33.38791,1264
126502,990,-111.90162,33.38766,1265
126503,990,-111.90162,33.38772,1265
126407,989,-111.90259,33.38796,1264
126504,990,-111.90145,33.38766,1265
306700,2288,-111.90068,33.38767,3067
306701,2288,-111.90068,33.38773,3067
126505,990,-111.90145,33.38772,1265
81804,-1,-111.98776,33.43679,818
74801,577,-111.98973,33.43496,748
126800,991,-111.8951,33.38769,1268
260300,1951,-111.89573,33.38775,2603
260301,1951,-111.89573,33.38768,2603
126801,991,-111.89512,33.38763,1268
126902,-1,-111.97849,33.39282,1269
176404,1355,-111.98067,33.39281,1764
176405,1355,-111.98067,33.39269,1764
126903,-1,-111.97848,33.39269,1269
126904,-1,-111.97818,33.3927,1269
253302,1887,-111.97615,33.39269,2533
253303,1887,-111.97615,33.39282,2533
126905,-1,-111.97818,33.39282,1269
126906,-1,-111.97841,33.39263,1269
327900,2464,-111.97842,33.39122,3279
327901,2464,-111.97827,33.39122,3279
126907,-1,-111.97826,33.39263,1269
127002,992,-111.98455,33.39349,1270
302802,2259,-111.98304,33.39414,3028
302803,2259,-111.98312,33.39414,3028
127003,992,-111.98455,33.39355,1270
127004,992,-111.98467,33.39344,1270
220902,1653,-111.98465,33.39291,2209
220903,1653,-111.98457,33.39291,2209
127005,992,-111.98459,33.39345,1270
127100,993,-111.92698,33.40474,1271
317902,2379,-111.92638,33.40475,3179
317903,2379,-111.92638,33.40481,3179
127101,993,-111.92698,33.40481,1271
127201,-1,-111.92635,33.43537,1272
41705,-1,-111.92634,33.43415,417
127302,994,-111.8834,33.38859,1273
186300,1428,-111.88571,33.38849,1863
186301,1428,-111.88569,33.38843,1863
127303,994,-111.8834,33.38852,1273
127304,994,-111.88327,33.38863,1273
237200,1760,-111.88326,33.38923,2372
237201,1760,-111.88333,33.38923,2372
127305,994,-111.88335,33.38863,1273
127402,-1,-111.90475,33.42211,1274
325700,-1,-111.90474,33.4249,3257
325701,-1,-111.90481,33.4249,3257
127403,-1,-111.90482,33.42211,1274
127404,-1,-111.90463,33.42197,1274
149900,1148,-111.90065,33.42204,1499
149901,1148,-111.90065,33.42217,1499
127405,-1,-111.90463,33.4221,1274
127500,-1,-111.92635,33.43586,1275
139900,1086,-111.93823,33.41496,1399
127703,-1,-111.90967,33.43639,1277
204300,-1,-111.90917,33.42944,2043
204301,-1,-111.90902,33.42945,2043
127704,-1,-111.90952,33.43639,1277
204302,-1,-111.90896,33.42933,2043
276600,-1,-111.90899,33.42926,2766
137401,-1,-111.92635,33.43642,1374
128002,996,-111.92635,33.43737,1280
144500,-1,-111.92635,33.43732,1445
128102,997,-111.92237,33.4168,1281
128302,998,-111.92312,33.41748,1283
128103,997,-111.92223,33.41671,1281
269702,2019,-111.92067,33.41668,2697
269703,2019,-111.92067,33.41675,2697
128104,997,-111.92222,33.41678,1281
128201,-1,-111.93949,33.41607,1282
128600,1000,-111.93984,33.41735,1286
128303,998,-111.92324,33.41758,1283
300600,-1,-111.92622,33.42024,3006
276601,-1,-111.90923,33.42917,2766
204303,-1,-111.90919,33.42925,2043
128502,999,-111.91167,33.38729,1285
263400,1977,-111.91168,33.38668,2634
263401,1977,-111.91161,33.38668,2634
128503,999,-111.91159,33.38729,1285
128504,999,-111.91154,33.38733,1285
288202,2137,-111.91077,33.38747,2882
288203,2137,-111.91079,33.38753,2882
128505,999,-111.91155,33.38739,1285
128601,1000,-111.93985,33.41753,1286
128701,1001,-111.93985,33.41755,1287
128602,1000,-111.93976,33.41745,1286
301902,2251,-111.93674,33.41748,3019
128702,1001,-111.93985,33.41775,1287
128800,1002,-111.93985,33.41893,1288
128703,1001,-111.93993,33.41762,1287
255802,1909,-111.93995,33.41762,2558
128801,1002,-111.93994,33.41909,1288
290602,2157,-111.93994,33.41909,2906
290603,2157,-111.93994,33.41902,2906
128802,1002,-111.93994,33.41902,1288
128803,1002,-111.93977,33.41903,1288
130702,1015,-111.9382,33.41905,1307
130703,1015,-111.9382,33.41911,1307
128804,1002,-111.93977,33.41909,1288
128805,1002,-111.93986,33.41918,1288
128902,1003,-111.93988,33.42036,1289
128903,1003,-111.93989,33.42063,1289
16802,-1,-111.9399,33.42175,168
128904,1003,-111.93989,33.42052,1289
292102,2172,-111.94004,33.42052,2921
292103,2172,-111.94004,33.42046,2921
128905,1003,-111.9399,33.42046,1289
129103,1004,-111.93998,33.42322,1291
255400,1906,-111.94005,33.42323,2554
255401,1906,-111.94006,33.42316,2554
129104,1004,-111.93998,33.42316,1291
129105,1004,-111.93997,33.4233,1291
129200,1005,-111.93995,33.42424,1292
129201,1005,-111.93996,33.42438,1292
177300,1359,-111.94007,33.42438,1773
177301,1359,-111.94007,33.42431,1773
129202,1005,-111.93996,33.42431,1292
129203,1005,-111.93987,33.42431,1292
177500,1361,-111.93914,33.42432,1775
177501,1361,-111.93914,33.42438,1775
129204,1005,-111.93987,33.42438,1292
129205,1005,-111.93995,33.42447,1292
129300,-1,-111.93996,33.42537,1293
129301,-1,-111.93997,33.42552,1293
255200,1904,-111.94007,33.42552,2552
255201,1904,-111.94007,33.42546,2552
129302,-1,-111.93997,33.42546,1293
129303,-1,-111.93996,33.42562,1293
129400,1006,-111.93996,33.42634,1294
129304,-1,-111.93983,33.42545,1293
300202,2241,-111.93829,33.42545,3002
300203,2241,-111.93829,33.42554,3002
129305,-1,-111.93983,33.42554,1293
129401,1006,-111.93998,33.4265,1294
271800,2029,-111.94007,33.42649,2718
271801,2029,-111.94007,33.42643,2718
129402,1006,-111.93997,33.42643,1294
129403,1006,-111.93996,33.42659,1294
129600,1008,-111.93996,33.42726,1296
129601,1008,-111.93988,33.42735,1296
300204,2241,-111.9382,33.42557,3002
300205,2241,-111.93812,33.42557,3002
129602,1008,-111.93988,33.42742,1296
129603,1008,-111.93997,33.42742,1296
255000,1902,-111.94006,33.42742,2550
255001,1902,-111.94006,33.42735,2550
129604,1008,-111.93997,33.42735,1296
129605,1008,-111.93996,33.42751,1296
129900,-1,-111.93997,33.42945,1299
156200,-1,-111.91108,33.40757,1562
129804,1009,-111.98864,33.38254,1298
326002,2445,-111.98864,33.38285,3260
326003,2445,-111.98871,33.38285,3260
129805,1009,-111.98872,33.38254,1298
129901,-1,-111.93996,33.42959,1299
209800,-1,-111.93997,33.42967,2098
129902,-1,-111.93981,33.42959,1299
305400,-1,-111.93564,33.43044,3054
130004,1010,-111.94371,33.38912,1300
195702,1475,-111.94371,33.38734,1957
195703,1475,-111.94364,33.38734,1957
130005,1010,-111.94364,33.38912,1300
132704,-1,-111.98559,33.43809,1327
130200,1011,-111.98797,33.38294,1302
326302,2448,-111.98783,33.38295,3263
326303,2448,-111.98784,33.38301,3263
130201,1011,-111.98797,33.38301,1302
130202,1011,-111.98802,33.3829,1302
132100,1024,-111.98802,33.38257,1321
132101,1024,-111.98794,33.38257,1321
130203,1011,-111.98794,33.3829,1302
130204,1011,-111.98807,33.383,1302
326004,2445,-111.98859,33.38296,3260
326005,2445,-111.98858,33.3829,3260
130205,1011,-111.98807,33.38294,1302
130300,1012,-111.98813,33.38225,1303
312500,2335,-111.98806,33.38225,3125
312501,2335,-111.98806,33.38231,3125
130301,1012,-111.98813,33.38231,1303
130400,-1,-111.9512,33.41058,1304
130504,1013,-111.95097,33.41059,1305
130505,1013,-111.95097,33.41065,1305
130401,-1,-111.9512,33.41065,1304
130606,1014,-111.89005,33.3801,1306
137000,1066,-111.8903,33.3805,1370
137001,1066,-111.89037,33.38049,1370
130607,1014,-111.89011,33.38006,1306
130704,1015,-111.93803,33.41905,1307
232400,1729,-111.93662,33.41904,2324
232401,1729,-111.93662,33.4191,2324
130705,1015,-111.93803,33.41911,1307
130800,-1,-111.91541,33.40745,1308
131000,-1,-111.91539,33.40756,1310
131001,-1,-111.9155,33.40758,1310
130801,-1,-111.91552,33.40746,1308
130802,-1,-111.91532,33.40744,1308
187202,1433,-111.9134,33.40744,1872
130900,1016,-111.91954,33.41666,1309
269802,2020,-111.91886,33.41665,2698
269803,2020,-111.91886,33.41672,2698
130901,1016,-111.91954,33.41673,1309
130902,1016,-111.91971,33.41673,1309
269704,2019,-111.9205,33.41674,2697
269705,2019,-111.9205,33.41668,2697
130903,1016,-111.91971,33.41667,1309
130904,1016,-111.91966,33.41662,1309
131100,-1,-111.92034,33.41562,1311
131101,-1,-111.92037,33.41556,1311
130905,1016,-111.91958,33.41662,1309
131002,-1,-111.91559,33.40758,1310
156400,-1,-111.91755,33.40758,1564
131201,-1,-111.93394,33.40744,1312
131604,1019,-111.93127,33.40743,1316
131202,-1,-111.93422,33.40752,1312
222900,-1,-111.93476,33.40751,2229
222901,-1,-111.93475,33.40739,2229
131203,-1,-111.93422,33.40739,1312
332500,-1,-111.9789,33.43707,3325
131402,1017,-111.90921,33.40165,1314
278102,2075,-111.90921,33.40152,2781
278103,2075,-111.90906,33.40152,2781
131403,1017,-111.90906,33.40165,1314
131404,1017,-111.90906,33.4019,1314
278002,2074,-111.90905,33.40286,2780
278003,2074,-111.9092,33.40286,2780
131405,1017,-111.90921,33.4019,1314
131500,1018,-111.92899,33.40745,1315
223201,1669,-111.92899,33.40753,2232
223202,1669,-111.92907,33.40753,2232
131501,1018,-111.92907,33.40745,1315
131502,1018,-111.92906,33.40737,1315
306002,2283,-111.92905,33.40432,3060
306003,2283,-111.92898,33.40432,3060
131503,1018,-111.92899,33.40737,1315
131504,1018,-111.9289,33.40744,1315
68205,534,-111.9281,33.40747,682
131605,1019,-111.93101,33.40743,1316
131505,1018,-111.92916,33.40744,1315
131800,1021,-111.92368,33.40804,1318
313202,2342,-111.9235,33.41008,3132
313203,2342,-111.92358,33.41008,3132
131801,1021,-111.92375,33.40804,1318
131802,1021,-111.92376,33.4079,1318
156702,1201,-111.92375,33.40765,1567
131904,1022,-111.91765,33.41834,1319
199402,1503,-111.91478,33.41834,1994
199403,1503,-111.91478,33.4184,1994
131905,1022,-111.91765,33.41841,1319
131906,1022,-111.91777,33.4183,1319
195500,1473,-111.91778,33.41773,1955
195501,1473,-111.9177,33.41773,1955
131907,1022,-111.9177,33.4183,1319
132002,1023,-111.98782,33.38232,1320
312502,2335,-111.98789,33.38232,3125
312503,2335,-111.98789,33.38225,3125
132003,1023,-111.98782,33.38225,1320
132004,1023,-111.98769,33.38236,1320
132102,1024,-111.98789,33.38253,1321
132103,1024,-111.98789,33.38247,1321
132005,1023,-111.98777,33.38236,1320
132104,1024,-111.98801,33.38243,1321
312504,2335,-111.98801,33.38236,3125
312505,2335,-111.98794,33.38236,3125
132105,1024,-111.98794,33.38243,1321
132200,1025,-111.88988,33.38125,1322
136800,1065,-111.8901,33.38133,1368
136801,1065,-111.89013,33.38127,1368
132201,1025,-111.88991,33.38119,1322
132304,1026,-111.95853,33.392,1323
206504,1536,-111.95918,33.392,2065
206505,1536,-111.95918,33.39194,2065
132305,1026,-111.95853,33.39194,1323
132402,1027,-111.94774,33.39185,1324
147800,1132,-111.94634,33.39152,1478
147801,1132,-111.94627,33.39152,1478
132403,1027,-111.94774,33.39192,1324
132404,1027,-111.94787,33.39182,1324
170302,1318,-111.94788,33.39114,1703
170303,1318,-111.94781,33.39114,1703
132405,1027,-111.9478,33.39181,1324
132500,1028,-111.88906,33.38217,1325
136700,1064,-111.88909,33.38219,1367
136701,1064,-111.88914,33.38215,1367
132501,1028,-111.88912,33.38213,1325
120004,-1,-111.98576,33.4394,1200
132705,-1,-111.98577,33.43827,1327
132804,1029,-111.96125,33.42384,1328
319702,2392,-111.96178,33.42452,3197
319703,2392,-111.96178,33.42445,3197
132805,1029,-111.96132,33.42384,1328
132900,1030,-111.96627,33.39226,1329
133000,1031,-111.96557,33.39142,1330
133001,1031,-111.96555,33.39148,1330
132901,1030,-111.9662,33.39226,1329
133002,1031,-111.96541,33.39149,1330
133100,1032,-111.96535,33.39165,1331
133101,1032,-111.96542,33.39167,1331
133003,1031,-111.96548,33.39151,1330
133004,1031,-111.9654,33.39138,1330
133600,1037,-111.96496,33.39133,1336
133601,1037,-111.96495,33.39139,1336
133005,1031,-111.96538,33.39144,1330
133102,1032,-111.96541,33.3918,1331
133200,1033,-111.96539,33.3922,1332
133201,1033,-111.96546,33.39222,1332
133103,1032,-111.96545,33.39174,1331
133104,1032,-111.96528,33.39169,1331
133300,1034,-111.96473,33.3922,1333
133301,1034,-111.96479,33.39223,1333
133105,1032,-111.96527,33.39175,1331
133400,1035,-111.96424,33.3915,1334
133800,1039,-111.96426,33.39149,1338
133801,1039,-111.96422,33.39143,1338
133401,1035,-111.9642,33.39144,1334
133402,1035,-111.96412,33.39148,1334
332402,2493,-111.96349,33.39184,3324
332403,2493,-111.96352,33.39189,3324
133403,1035,-111.96415,33.39153,1334
133404,1035,-111.96423,33.39155,1334
133500,1036,-111.96411,33.39218,1335
133501,1036,-111.96417,33.39221,1335
133405,1035,-111.96429,33.39151,1334
133602,1037,-111.96479,33.39132,1336
133802,1039,-111.96431,33.39139,1338
133803,1039,-111.96434,33.39145,1338
133603,1037,-111.96478,33.39138,1336
133604,1037,-111.96492,33.39129,1336
133700,1038,-111.96538,33.39107,1337
133701,1038,-111.9654,33.39101,1337
133605,1037,-111.96485,33.39128,1336
133804,1039,-111.96425,33.39138,1338
134100,1042,-111.96445,33.39108,1341
134101,1042,-111.96443,33.39102,1341
133805,1039,-111.96418,33.3914,1338
133900,1040,-111.91733,33.38112,1339
230400,1714,-111.91628,33.38113,2304
230401,1714,-111.91628,33.38119,2304
133901,1040,-111.91734,33.38118,1339
133902,1040,-111.91746,33.38108,1339
208700,1552,-111.91747,33.38046,2087
208701,1552,-111.91739,33.38046,2087
133903,1040,-111.91738,33.38108,1339
133904,1040,-111.91738,33.38122,1339
292800,2177,-111.91737,33.38185,2928
292801,2177,-111.91745,33.38185,2928
133905,1040,-111.91746,33.38122,1339
134000,1041,-111.89125,33.38087,1340
137002,1066,-111.89045,33.38055,1370
137003,1066,-111.89043,33.38061,1370
134001,1041,-111.8912,33.38092,1340
134200,1043,-111.91749,33.37881,1342
134400,1044,-111.91749,33.37842,1344
134401,1044,-111.91742,33.37842,1344
134201,1043,-111.91742,33.37881,1342
134202,1043,-111.91742,33.37895,1342
242400,1807,-111.91739,33.37957,2424
242401,1807,-111.91747,33.37957,2424
134203,1043,-111.91749,33.37895,1342
134204,1043,-111.91737,33.37885,1342
331300,2484,-111.91546,33.37959,3313
331301,2484,-111.91553,33.3796,3313
134205,1043,-111.91737,33.37891,1342
134402,1044,-111.91728,33.37827,1344
143002,1109,-111.91396,33.37831,1430
143003,1109,-111.91396,33.37847,1430
134403,1044,-111.91729,33.37843,1344
134404,1044,-111.91763,33.37843,1344
286200,-1,-111.92027,33.3784,2862
286201,-1,-111.92026,33.37825,2862
134405,1044,-111.91763,33.37827,1344
134600,1046,-111.96078,33.42366,1346
323500,2426,-111.96076,33.42288,3235
323501,2426,-111.96069,33.42288,3235
134601,1046,-111.9607,33.42366,1346
134602,1046,-111.96065,33.4237,1346
293600,2184,-111.95999,33.42374,2936
293601,2184,-111.96,33.4238,2936
134603,1046,-111.96065,33.42376,1346
134604,1046,-111.9607,33.4238,1346
210800,1568,-111.95846,33.42457,2108
210801,1568,-111.95846,33.42463,2108
134605,1046,-111.96078,33.4238,1346
134700,1047,-111.91762,33.40636,1347
240004,1785,-111.91681,33.40638,2400
240005,1785,-111.91683,33.40644,2400
134701,1047,-111.91762,33.40642,1347
134702,1047,-111.91776,33.40628,1347
134802,1048,-111.91777,33.40542,1348
134803,1048,-111.91766,33.40542,1348
134703,1047,-111.91765,33.40628,1347
134704,1047,-111.91765,33.4065,1347
194100,-1,-111.91765,33.40707,1941
194101,-1,-111.91776,33.40707,1941
134705,1047,-111.91776,33.4065,1347
134804,1048,-111.9178,33.40534,1348
253504,1889,-111.91919,33.40517,2535
253505,1889,-111.91917,33.40511,2535
134805,1048,-111.9178,33.40528,1348
134902,-1,-111.88285,33.43226,1349
135002,1049,-111.91771,33.40384,1350
264100,1982,-111.91954,33.40327,2641
264101,1982,-111.91952,33.40321,2641
135003,1049,-111.91769,33.40379,1350
135004,1049,-111.91763,33.40372,1350
135302,1052,-111.91737,33.40322,1353
135303,1052,-111.91727,33.40328,1353
135005,1049,-111.91753,33.40375,1350
135100,1050,-111.98758,33.37866,1351
242302,1806,-111.98787,33.37861,2423
242303,1806,-111.98787,33.37855,2423
135101,1050,-111.98755,33.3786,1351
135200,1051,-111.91761,33.4169,1352
192800,1462,-111.91659,33.4169,1928
192801,1462,-111.91659,33.41696,1928
135201,1051,-111.91761,33.41696,1352
135304,1052,-111.91734,33.40316,1353
264102,1982,-111.91955,33.40317,2641
264103,1982,-111.91962,33.40314,2641
135305,1052,-111.91731,33.40311,1353
135306,1052,-111.91722,33.40305,1353
168002,1301,-111.91689,33.40271,1680
168003,1301,-111.91681,33.40278,1680
135307,1052,-111.91713,33.4031,1353
135400,-1,-111.97868,33.41312,1354
179803,1380,-111.98128,33.42174,1798
179804,1380,-111.98136,33.42174,1798
135401,-1,-111.97875,33.41314,1354
135500,1053,-111.88281,33.38403,1355
135900,1057,-111.8841,33.38418,1359
135901,1057,-111.88408,33.38412,1359
135501,1053,-111.88285,33.38397,1355
135502,1053,-111.88272,33.38404,1355
255700,1908,-111.88275,33.3844,2557
255701,1908,-111.88282,33.3844,2557
135503,1053,-111.8828,33.38403,1355
135504,1053,-111.8828,33.38389,1355
232102,1726,-111.88368,33.38273,2321
232103,1726,-111.88364,33.38267,2321
135505,1053,-111.88272,33.38389,1355
135700,1055,-111.88511,33.38392,1357
141100,1095,-111.88507,33.38369,1411
141101,1095,-111.885,33.3837,1411
135701,1055,-111.88504,33.38393,1357
135702,1055,-111.88518,33.38401,1357
135802,1056,-111.88603,33.38387,1358
135803,1056,-111.88601,33.38381,1358
135703,1055,-111.88516,33.38395,1357
135704,1055,-111.88499,33.38398,1357
135902,1057,-111.88425,33.38409,1359
135903,1057,-111.88427,33.38416,1359
135705,1055,-111.88501,33.38404,1357
135804,1056,-111.8862,33.38385,1358
136002,1058,-111.88708,33.38356,1360
136003,1058,-111.88704,33.38351,1360
135805,1056,-111.88618,33.38378,1358
135904,1057,-111.8842,33.38406,1359
289100,2145,-111.88413,33.38374,2891
289101,2145,-111.88406,33.38375,2891
135905,1057,-111.88412,33.38407,1359
136004,1058,-111.88722,33.38347,1360
136100,1059,-111.88787,33.38298,1361
136101,1059,-111.88781,33.38294,1361
136005,1058,-111.88717,33.38342,1360
136102,1059,-111.88784,33.38283,1361
139200,1080,-111.8876,33.3827,1392
139201,1080,-111.88756,33.38275,1392
136103,1059,-111.8878,33.38289,1361
136104,1059,-111.88797,33.38286,1361
136500,1062,-111.88812,33.38258,1365
136501,1062,-111.88805,33.38256,1365
136105,1059,-111.88791,33.38282,1361
136202,1060,-111.91626,33.3983,1362
152002,1166,-111.91426,33.39828,1520
152003,1166,-111.91427,33.39834,1520
136203,1060,-111.91624,33.39836,1362
136204,1060,-111.91641,33.39839,1362
308100,2299,-111.91781,33.39849,3081
308101,2299,-111.91782,33.39843,3081
136205,1060,-111.91643,33.39832,1362
136206,1060,-111.91639,33.39828,1362
151900,1165,-111.91652,33.39764,1519
151901,1165,-111.91644,33.39763,1519
136207,1060,-111.91631,33.39827,1362
126602,-1,-111.98602,33.43792,1266
126103,-1,-111.98587,33.43822,1261
136404,1061,-111.97169,33.39139,1364
211800,1577,-111.97171,33.3911,2118
211801,1577,-111.97163,33.39109,2118
136405,1061,-111.97161,33.39138,1364
136502,1062,-111.88817,33.38244,1365
281300,2101,-111.88827,33.38208,2813
281301,2101,-111.88819,33.38208,2813
136503,1062,-111.8881,33.38243,1365
136504,1062,-111.8882,33.38254,1365
136702,1064,-111.88912,33.38229,1367
136703,1064,-111.88908,33.38223,1367
136505,1062,-111.8882,33.38247,1365
136604,1063,-111.91674,33.39677,1366
192200,1459,-111.91728,33.39688,1922
192201,1459,-111.9173,33.39681,1922
136605,1063,-111.91675,33.39671,1366
136606,1063,-111.91661,33.3968,1366
151902,1165,-111.91647,33.39749,1519
151903,1165,-111.91654,33.3975,1519
136607,1063,-111.91669,33.39681,1366
136704,1064,-111.88926,33.3822,1367
136802,1065,-111.89018,33.38141,1368
136803,1065,-111.89012,33.38138,1368
136705,1064,-111.88922,33.38215,1367
136804,1065,-111.89023,33.38134,1368
310800,2320,-111.89027,33.38125,3108
310801,2320,-111.8902,33.38123,3108
136805,1065,-111.89016,33.38131,1368
136900,-1,-111.89303,33.39303,1369
190502,-1,-111.89412,33.39303,1905
137004,1066,-111.89032,33.38064,1370
310802,2320,-111.89024,33.38115,3108
310803,2320,-111.89031,33.38118,3108
137005,1066,-111.89039,33.38064,1370
137100,-1,-111.88273,33.43286,1371
94302,-1,-111.88297,33.43289,943
137201,-1,-111.92635,33.4359,1372
137202,-1,-111.92635,33.43603,1372
74402,-1,-111.92629,33.43612,744
137300,-1,-111.92617,33.43637,1373
137402,-1,-111.92635,33.43614,1374
137203,-1,-111.92635,33.43613,1372
137403,-1,-111.92643,33.43633,1374
137502,1067,-111.94422,33.42959,1375
138000,1070,-111.94423,33.43079,1380
138001,1070,-111.94431,33.43079,1380
137503,1067,-111.94429,33.42959,1375
137504,1067,-111.9443,33.42944,1375
137902,1069,-111.94432,33.42922,1379
137903,1069,-111.94425,33.42919,1379
137505,1067,-111.94422,33.42944,1375
137601,-1,-111.92617,33.4361,1376
220001,-1,-111.92617,33.43611,2200
137602,-1,-111.9261,33.43588,1376
68703,539,-111.92618,33.43738,687
128003,996,-111.92628,33.43753,1280
137804,1068,-111.94432,33.4254,1378
138102,1071,-111.94434,33.42439,1381
138103,1071,-111.94426,33.42439,1381
137805,1068,-111.94425,33.4254,1378
137806,1068,-111.9442,33.42546,1378
217802,1629,-111.94343,33.42546,2178
137904,1069,-111.94445,33.42919,1379
308400,2302,-111.94491,33.42919,3084
308401,2302,-111.94491,33.42909,3084
137905,1069,-111.94445,33.4291,1379
138104,1071,-111.94434,33.42425,1381
138402,1073,-111.94434,33.42325,1384
138403,1073,-111.94426,33.42325,1384
138105,1071,-111.94427,33.42425,1381
138204,1072,-111.96522,33.42495,1382
156502,1200,-111.96522,33.42531,1565
134903,-1,-111.88286,33.43226,1349
138404,1073,-111.94434,33.4231,1384
138702,1075,-111.94432,33.42196,1387
138703,1075,-111.94424,33.42197,1387
138405,1073,-111.94426,33.42311,1384
138503,-1,-111.935,33.38845,1385
62605,491,-111.93497,33.3887,626
138600,1074,-111.89054,33.3813,1386
310804,2320,-111.89034,33.38123,3108
310805,2320,-111.89031,33.38129,3108
138601,1074,-111.89051,33.38136,1386
138704,1075,-111.94411,33.42183,1387
146700,-1,-111.94407,33.42183,1467
146701,-1,-111.94407,33.42196,1467
138705,1075,-111.94412,33.42196,1387
138706,1075,-111.94429,33.42182,1387
138902,1077,-111.94429,33.42071,1389
138903,1077,-111.94421,33.42071,1389
138707,1075,-111.94422,33.42183,1387
138800,1076,-111.91738,33.38724,1388
203900,1523,-111.91738,33.38651,2039
203901,1523,-111.91731,33.38651,2039
138801,1076,-111.91731,33.38724,1388
138802,1076,-111.91731,33.38738,1388
240200,1786,-111.91728,33.38842,2402
240201,1786,-111.91735,33.38842,2402
138803,1076,-111.91738,33.38738,1388
138804,1076,-111.91725,33.38729,1388
241700,1800,-111.91646,33.38752,2417
241701,1800,-111.91648,33.38758,2417
138805,1076,-111.91727,33.38735,1388
138806,1076,-111.91744,33.38733,1388
306102,2284,-111.91826,33.3873,3061
306103,2284,-111.91826,33.38724,3061
138807,1076,-111.91743,33.38727,1388
138904,1077,-111.94429,33.42057,1389
139100,1079,-111.94429,33.42042,1391
139101,1079,-111.94421,33.42042,1391
138905,1077,-111.94421,33.42057,1389
139000,1078,-111.93978,33.39094,1390
272004,2031,-111.93964,33.39094,2720
272005,2031,-111.93964,33.391,2720
139001,1078,-111.93978,33.391,1390
139102,1079,-111.94429,33.42028,1391
139300,1081,-111.94428,33.41947,1393
139301,1081,-111.94421,33.41947,1393
139103,1079,-111.94421,33.42028,1391
139104,1079,-111.94416,33.42032,1391
300300,2242,-111.94251,33.42044,3003
300301,2242,-111.94251,33.4205,3003
139105,1079,-111.94416,33.42038,1391
